,place_id,place_name,stop_id,stop_name,stop_lat,stop_lon,place_brief_desc,place_longer_desc,place_image,place_tags,place_links,stop_id_x,stop_name_x,stop_desc_x,stop_lat_x,stop_lon_x,zone_id_x,stop_url_x,location_type_x,parent_station_x,place_id_x,place_name_x,trip_id,arrival_time_x,departure_time_x,stop_sequence_x,stop_headsign_x,pickup_type_x,drop_off_type_x,shape_dist_traveled_x,stop_id_y,stop_name_y,stop_desc_y,stop_lat_y,stop_lon_y,zone_id_y,stop_url_y,location_type_y,parent_station_y,place_id_y,place_name_y,arrival_time_y,departure_time_y,stop_sequence_y,stop_headsign_y,pickup_type_y,drop_off_type_y,shape_dist_traveled_y,duration
2057,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2542838:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,68.0
2058,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2542838:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,114.0
2059,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2542838:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,30.0
2060,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2542839:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,190.0
2061,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2542839:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,140.0
2062,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2542839:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,86.0
2063,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2542839:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,68.0
2064,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2542839:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,114.0
2065,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2542839:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,30.0
2066,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546833:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,190.0
2067,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546833:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,140.0
2068,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546833:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,86.0
2069,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546833:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,68.0
2070,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546833:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,114.0
2071,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2546833:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,30.0
2072,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4760F2546834:2023-10-03T00:24:35Z,11:22:00,11:22:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,190.0
2073,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4760F2546834:2023-10-03T00:24:35Z,12:10:00,12:12:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,140.0
2074,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546834:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,86.0
2075,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546834:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,68.0
2076,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546834:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,114.0
2077,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2546834:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,30.0
2078,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1808274:2023-09-30T00:27:01Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,188.0
2079,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1808274:2023-09-30T00:27:01Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,85.0
2080,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1808274:2023-09-30T00:27:01Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,113.0
2081,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F1808274:2023-09-30T00:27:01Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,29.0
2082,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1909779:2023-10-03T00:24:35Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,188.0
2083,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1909779:2023-10-03T00:24:35Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,85.0
2084,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1909779:2023-10-03T00:24:35Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,113.0
2085,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F1909779:2023-10-03T00:24:35Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,29.0
2086,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1920276:2023-08-29T11:49:37Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,188.0
2087,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1920276:2023-08-29T11:49:37Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,85.0
2088,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1920276:2023-08-29T11:49:37Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,113.0
2089,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F1920276:2023-08-29T11:49:37Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,29.0
2090,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F2240265:2023-08-29T11:49:37Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,188.0
2091,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F2240265:2023-08-29T11:49:37Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,85.0
2092,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F2240265:2023-08-29T11:49:37Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,113.0
2093,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F2240265:2023-08-29T11:49:37Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,29.0
2094,france_72,Carcassonne,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,43.218165,2.35243,Carcassonne,"Carcassonne, one of the best preserved medieval cities in the world, has something of a fairytale feel thanks to the restoration work of Eugène Viollet-le-Duc.",../static/images/carcassonne.png,history|kids,../static/places/carcassonne.html,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F2542091:2023-08-29T11:49:37Z,13:29:00,13:29:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:32:00,16:35:00,5,,0,0,,183.0
